,Unnamed: 0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight
20,20063,710940017514819584,RT @docrocktex26: Hillary Clinton doesn't need White men https://t.co/5L0H2YbdfF,88,0,Twitter for iPhone,2016-03-18 21:24:43,458084975,_leahhall,leah,2012-01-08 04:58:37,"yes hello it is me, Internet feminist girl :-)",800,338,"Utah, USA",Mountain Time (US & Canada),0,1.0
21,20575,710939066464755712,"#WhichHillary #ImNotWithHer
Hillary Clinton: Republican For President, Redux (Documentary) https://t.co/EigjjVnNyS via @YouTube",0,0,Twitter Web Client,2016-03-18 21:20:56,858275234,vpgorman,Vinnie Gorman,2012-10-02 15:54:37,I tweet mostly about MTG and occasionally about music or sports.,164,251,"Salt Lake City, Utah",Mountain Time (US & Canada),2,0.127
22,20924,710938496333062144,RT @bendykoval: Hillary Clinton dabbing was single-handledly the worst moment of her hello-teens-pls-like-me-more campaign. https://t.co/Ka…,331,0,Twitter for iPhone,2016-03-18 21:18:40,3396769334,radicalrile,riles,2015-08-30 21:35:04,"I'm just a soul, whose intentions are good, oh lord please don't let me be misunderstood (brows by @colleensbrows)",323,197,"bonezone, utah",,0,1.0
23,21267,710937902151106560,RT @BernieSanders: Sec. Clinton says she got to travel the world. Did she happen to notice that every major country guarantees health care …,5601,0,Twitter for iPhone,2016-03-18 21:16:19,107847633,_chasetofer,Hunk Crybaby,2010-01-23 23:40:42,"I like black coffee, strong tea, and the mountains. @ViciousYouthCo",359,166,"Ogden, Utah",Mountain Time (US & Canada),0,1.0
24,1246,711338710470492160,RT @keithmarkmra: Last thought. Where are the large protest against criminal @HillaryClinton re: #Bengazhi -her email scandal-Clinton Found…,418,0,Twitter for Android,2016-03-19 23:48:59,17148456,gcamp4,Gaston Campbell,2008-11-04 04:04:51,I am a proud supporter of Trump. Christian. patriot. US vet. Love USA with all my heart. No PC,5616,4736,Utah,America/Denver,1,0.265
25,36,711703782694871041,"@GemmaHart3 Sanders wants to get big money out of politics. Clinton doesn't want to even try, &amp; in fact benefits from the corrupt system.",0,1,Twitter for Android,2016-03-20 23:59:39,2954800080,bronsonjbarton,Bronson,2015-01-01 13:08:37,"Ex-Mormon, atheist, underachieving geologist/paleontologist.
#FeelTheBern",1196,1267,"Logan, Utah",,0,1.0
26,600,711702214805315585,"Record turnout expected for Tuesday caucuses: Trump, Clinton, et al. have party officials expecting a raucous ... https://t.co/ibmYqdUBo7",1,0,twitterfeed,2016-03-20 23:53:25,36198016,SpectrumNews,The Spectrum,2009-04-28 22:05:17,The Spectrum is southern Utah's No. 1 source for news and information.,7436,960,Southern Utah,Mountain Time (US & Canada),0,1.0
27,686,711701968318648320,RT @KaivanShroff: Hillary Clinton was one of Obama's closest advisors and recommended easing relations with #Cuba. Her wisdom helped make t…,89,0,Twitter for iPhone,2016-03-20 23:52:26,580130219,Melomelly2,Melody Alemansour,2012-05-14 18:44:48,#imwithher,613,1070,"Utah, USA",Arizona,1,0.265
28,3311,711695085667098624,"RT @virginia4bernie: If Trump=GOP nominee, Utah goes blue in Nov:
🔷 Hillary beats him by 2%
🔶 Bernie WALLOPS him by 11% 
#bythepeople
https…",256,0,Twitter for Android Tablets,2016-03-20 23:25:05,20521851,SandBeach,sand@beach,2009-02-10 16:01:53,"Swim Instructor, Dog Trainer, Cowgirl, Barrel Racer, Dance Instructor",58,167,"St. George (Ivins), Utah",Mountain Time (US & Canada),1,0.265
29,4121,711692621538668544,RT @trrvisXX: When Trump and Clinton your leading presidential candidates... https://t.co/uSm1m501an,1765,0,Twitter for Android,2016-03-20 23:15:18,2214834324,eve_laaa,✨,2013-11-25 23:39:30,"The perfect date? Taking long, romantic walks to my fridge.                      #livingthedream",371,112,"Smalltown, Utah",Mountain Time (US & Canada),0,1.0
30,4559,711691205394898944,"RT @mostawesomeblog: HILLARY pushed fracking around the world
1 https://t.co/vy6eXW9MEU … … … … … …
2 https://t.co/63QYqDw99L … … … … … … h…",2,0,Twitter for Android,2016-03-20 23:09:40,510871910,e00donohue,Ernest Donohue,2012-03-01 21:20:42,"Love eating, drinking, music, and the outdoors",399,370,Northern Utah,Mountain Time (US & Canada),0,1.0
31,4859,711690375916756992,"RT @FranMFarber: THIS IS WHY YOU CAN'T VOTE FOR HILLARY. #DONALDTRUMP
https://t.co/nDYfOsI0Gk",6,0,Twitter for Android,2016-03-20 23:06:22,17148456,gcamp4,Gaston Campbell,2008-11-04 04:04:51,I am a proud supporter of Trump. Christian. patriot. US vet. Love USA with all my heart. No PC,5646,4792,Utah,America/Denver,1,0.265
32,4952,711690117774049281,"@Patbagley The whole world knows Clinton; not so with Sanders. But the more they learn, the more they admire, respect, &amp; support him.",0,1,Twitter Web Client,2016-03-20 23:05:21,45353985,yanquetino,Mark Larsen,2009-06-07 15:08:43,A Homo insidious who is trying to be more sapiens,256,148,"Ivins, Utah",Mountain Time (US & Canada),0,1.0
33,5532,711688212553424896,RT @rrich2312: We don't need another divider in chief #DemTownHall https://t.co/5u2T7Z1kDK,3,0,Twitter for Android,2016-03-20 22:57:47,17148456,gcamp4,Gaston Campbell,2008-11-04 04:04:51,I am a proud supporter of Trump. Christian. patriot. US vet. Love USA with all my heart. No PC,5647,4792,Utah,America/Denver,1,0.265
34,6925,711683500445839360,"@chucktodd wringing his hands that Clinton is treated unfair because she has a vagina.  Good god, does he bob on Billys knob?",0,0,Twitter for Android,2016-03-20 22:39:03,147752264,MediaSharkLLC,MediaShark,2010-05-24 23:46:27,"Sarcastic news, sports and weather every hour on the 9's.",163,337,"Salt Lake City, Utah",Mountain Time (US & Canada),0,1.0
35,7361,711682111023898625,"Sanders outperforms Clinton in Caucuses vs. Primaries. However, only 9 of the remaining 28 contests are caucuses. https://t.co/xwS6u6Q36g",0,1,Twitter Web Client,2016-03-20 22:33:32,24072992,JADPhD,Jay DeSart,2009-03-12 23:43:21,"Associate Professor of Political Science at Utah Valley University, specializing in American public opinion and voting behavior.",303,30,"Utah, USA",Mountain Time (US & Canada),0,1.0
36,10396,711673268432871424,"RT @vakaviti: Hillary Clinton is a good person.  You may not like her politics or her leadership, but she has strong character.",1,0,Twitter for Android,2016-03-20 21:58:24,321715990,PortlandUte,The Missing Umlaut,2011-06-22 01:04:50,Guarding the cave of knowlege,1135,658,Utah,Mountain Time (US & Canada),0,1.0
37,11061,711671269645619200,RT @fawfulfan: Trump could turn Utah blue. Let's let that sink in for a second. Utah. https://t.co/f9KaZ6e1o2,15,0,Twitter Web Client,2016-03-20 21:50:27,293116923,aaronquinlan,Aaron Quinlan,2011-05-04 19:51:25,Assoc. Prof of Human Genetics and Biomedical Informatics. We create and apply  algorithms to understand genome biology and the genetic basis of traits.,4292,627,Univ. of Utah,Quito,0,1.0
38,11090,711671205749596160,"@dadofboys5 @bwfanzzz Because, they're all apart of the same team. Clinton, Bush, different side of the same coin. Trump included.",0,0,Twitter for Android,2016-03-20 21:50:12,44204893,4hill2015,Terrell Williams,2009-06-02 20:50:46,"LDS. BYU Sports-Writer, Reporter for https://t.co/2XG94gM9qu. BYU Recruiting, Football, Basketball, news, hoops, FWAA Member.",7764,5305,Orem Utah,Mountain Time (US & Canada),0,1.0
39,11464,711670097765478401,RT @RealBigNik: Hillary Clinton makes me cringe,20,0,Twitter for iPhone,2016-03-20 21:45:48,2996266698,thaliarocks1,Thalia#BigNikFriends,2015-01-25 23:41:57,•BigNik❤️• |Bamy is my king| ~Hunter James ✨~,870,1895,"Utah, USA",,0,1.0
40,15349,711657546931503105,"RT @maryaliceparks: Sanders: ""I do not believe that real change is going to come from a candidate like Sec Clinton"" #BernieInWA",162,0,Twitter for Android,2016-03-20 20:55:55,3024677816,peteravalencia,Peter Valencia,2015-02-18 03:27:14,Social News @WAGGNews | Aspiring Entrepreneur | Inquiries: petervalencia@icloud.com,137,569,"Salt Lake City, Utah",,1,0.265
41,15872,711655920997011456,"RT @maryaliceparks: Sanders: ""I do not believe that real change is going to come from a candidate like Sec Clinton"" #BernieInWA",162,0,Twitter Web Client,2016-03-20 20:49:28,707270014395527168,ofthreeleaves,Nora,2016-03-08 18:21:26,"Writer, lucid dreamer, rose hybridizer. #FeeltheBern",23,87,"Utah, USA",Pacific Time (US & Canada),1,0.265
42,17017,711651823971491840,Frank Luntz on focus group: Why voters won't vote for Trump and Clinton - CBS News https://t.co/LZ1tmCTdvQ,0,0,Twitter for iPhone,2016-03-20 20:33:11,306415570,robbiehart21,Johnny Mack,2011-05-27 21:00:02,"Truth, Justice, and the American way..Maximum freedom=Maximum responsibility #freedom #menkesdisease https://t.co/MNizth1mI1",2270,2433,Utah,Central Time (US & Canada),0,1.0
43,17257,711651254414548992,RT @GaetaSusan: Surprised Clintons are Involved in Hammond Ranch👉Uranium👈Russians❗You Dont Know Her #Liar 👇👇👇https://t.co/SjHbQTWJnX https:…,386,0,Twitter for Android,2016-03-20 20:30:55,2427719012,larryk101969,Larry K Robinson,2014-04-04 19:00:36,"Conservative Dad,Doing one of those jobs that Americans don't want.  ( Christ,Family,Constitution ) America's only chance.",299,699,spanish fork Utah ,,1,0.265
44,19192,711644860462211072,"RT @cascamike: clinton camp says 50% of their feb money came from ""grassroots online donations,"" but they reported only 29% in unitemized c…",142,0,Twitter Web Client,2016-03-20 20:05:31,707270014395527168,ofthreeleaves,Nora,2016-03-08 18:21:26,"Writer, lucid dreamer, rose hybridizer. #FeeltheBern",23,87,"Utah, USA",Pacific Time (US & Canada),0,1.0
45,19941,711642654002417665,RT @heraldextra: BYU grad working as Clinton field manager in SLC https://t.co/wpwQ4dIAmp https://t.co/vqXzRfePZ3,17,0,Twitter for iPhone,2016-03-20 19:56:45,580130219,Melomelly2,Melody Alemansour,2012-05-14 18:44:48,#imwithher,615,1070,"Utah, USA",Arizona,0,1.0
46,21291,711638945960841216,"@realDonaldTrump Monica Lewinsky, now 40 and 17 years removed from her affair with then-President Bill Clinton https://t.co/QXnZwewYOL",0,0,Twitter Web Client,2016-03-20 19:42:00,3035044123,robalien666,konstantin.n.burdan,2015-02-21 17:15:51,ROBalien666,1067,3041,Salt Lake City Utah ,,0,1.0
47,24195,711630598582829056,RT @DNewsPolitics: New Deseret News/KSL poll: Utahns would vote for Clinton or Sanders over Trump https://t.co/Eo6E5s6fJP #utpol https://t.…,13,0,Twitter for Android,2016-03-20 19:08:50,239533860,CoxWebDev,Seth,2011-01-17 21:07:47,"#BYU, #WebDevelopment, #FamilyMan, #American, #Conservative, #Mormon",1544,1213,Utah,Pacific Time (US & Canada),1,0.265
48,25140,711627773534543872,RT @thehill: Poll: Utah would vote for a Democrat over Trump https://t.co/03sRtF04ID https://t.co/cFYAZXptdM,76,0,Twitter for iPhone,2016-03-20 18:57:37,78074546,Cdewittbrown,Chase Brown,2009-09-28 17:48:34,Is this thing on? Hello?!,221,651,"Orem, Utah, USA",Mountain Time (US & Canada),0,1.0
49,25275,711627380486381569,RT @DNewsPolitics: New Deseret News/KSL poll: Utahns would vote for Clinton or Sanders over Trump https://t.co/Eo6E5s6fJP #utpol https://t.…,13,0,Twitter for Android,2016-03-20 18:56:03,64070589,Unitryb4,Melanie Jenson,2009-08-09 00:04:53,Life in Mommyworld,73,231,Utah,Mountain Time (US & Canada),1,0.265
50,25293,711627328267231232,Truth-O-Meter for Hillary Clinton | PolitiFact https://t.co/WZ74GXL7DH,0,0,Twitter for iPhone,2016-03-20 18:55:51,933499622,utahbug,Utah Bug,2012-11-08 02:50:53,"Interested in news events, politics, science, and a touch of Utah religion. Please don't assign me to a political party.",335,755,Utah,Mountain Time (US & Canada),0,1.0
51,25317,711627247539478529,"Sanders has unpleasant news for Clinton 
#StillSanders #FeelTheBern
https://t.co/ZiYcnT2JTJ",0,1,Twitter Web Client,2016-03-20 18:55:31,35051822,AnthropologyMom,Lizzy,2009-04-24 21:49:55,Anthropology mom to four kiddos. #FeelTheBern,280,213,Utah,Tehran,2,0.127
52,25346,711627164425170945,"Poll: Clinton, Sanders would beat Trump in Utah - The Hill (blog) https://t.co/4osmoNNsRb  - #BYU https://t.co/3lGLSGJdu4",8,0,dlvr.it,2016-03-20 18:55:12,167964004,BYU_News,BYU News,2010-07-18 01:05:43,"This fan site tweets news about Brigham Young University (BYU).

Operated by a BYU alumnus and is a public service of Provo's most meticulous diamond jeweler...",6398,5838,Utah County,Pacific Time (US & Canada),1,0.265
53,25834,711625714785607680,"RT @larryelder: Alleged Bill Clinton rape survivor could go on NBC, claim Hillary verbally threatened her--and media would NEVER ask HRC ab…",95,0,Twitter for Android,2016-03-20 18:49:26,321715990,PortlandUte,The Missing Umlaut,2011-06-22 01:04:50,Guarding the cave of knowlege,1135,658,Utah,Mountain Time (US & Canada),0,1.0
54,26116,711624874146418688,RT @DNewsPolitics: New Deseret News/KSL poll: Utahns would vote for Clinton or Sanders over Trump https://t.co/Eo6E5s6fJP #utpol https://t.…,13,0,Utah Politics Retweeter and Autofollow,2016-03-20 18:46:06,17239307,utahpolitics,utahpolitics,2008-11-07 21:27:07,"Politics in Utah, what else?",9959,7444,Utah,Mountain Time (US & Canada),1,0.265
55,26183,711624778801479681,New Deseret News/KSL poll: Utahns would vote for Clinton or Sanders over Trump https://t.co/Eo6E5s6fJP #utpol https://t.co/ZuxQVWdQmY,13,13,TweetDeck,2016-03-20 18:45:43,36191695,DNewsPolitics,DNews Politics,2009-04-28 21:36:34,"All political news — national, state, local — from the Deseret News politics team.  politics@deseretnews.com",4286,770,"Salt Lake City, Utah",Mountain Time (US & Canada),1,0.265
56,26926,711622510479958016,SLC Mayor Jackie Biskupski canvasses for Clinton ahead of Utah's caucus - https://t.co/r7fdRtWjje https://t.co/BpjIYckkxg,0,0,twitterfeed,2016-03-20 18:36:42,29740125,TweetSLC,Tweet SLC,2009-04-08 15:29:47,"Tweet SLC!  Twitter page about SLC Utah.  News, Politics, Events, Music, Culture in Salt Lake City Utah... and Beyond   Tweet Tweet Salt Lake!",4307,285,SLC Utah,Mountain Time (US & Canada),0,1.0
57,27902,711619731787153408,RT @Lou_WilsonRU: Hillary Clinton is a megalomaniac with no respect for anyone or our country! https://t.co/AYP9gr6R1Z,42,0,Twitter for Android,2016-03-20 18:25:39,17148456,gcamp4,Gaston Campbell,2008-11-04 04:04:51,I am a proud supporter of Trump. Christian. patriot. US vet. Love USA with all my heart. No PC,5650,4803,Utah,America/Denver,0,1.0
58,28165,711619009490214912,RT @Donna_West: Poll shows that Millennials would flock to Clinton against Trump https://t.co/2FJOZIGkUP via @usatodayl,17,0,Twitter for iPhone,2016-03-20 18:22:47,580130219,Melomelly2,Melody Alemansour,2012-05-14 18:44:48,#imwithher,617,1073,"Utah, USA",Arizona,0,1.0
59,29790,711614719157673985,Donald Trump Versus Hillary Clinton: A Quarter Of Republicans Would Vote For Clinton Says Poll https://t.co/s17Uz8tZNG,0,0,Twitter Web Client,2016-03-20 18:05:44,41641741,em18966,Trish Ramirez,2009-05-21 18:14:50,Freelance writer and book reviewer.  Cheers.,93,73,Utah,Mountain Time (US & Canada),0,1.0
60,29799,711614685666222080,"RT @ForecasterEnten: The problem is logic yells at you ""no way the GOP is about to nominate a guy trailing Clinton/Sanders in Utah..."" And …",98,0,Twitter for iPhone,2016-03-20 18:05:36,3281245442,nataliewrites,Natalie R. Collins,2015-07-16 04:24:39,"Author of WIVES AND SISTERS, TIES THAT BIND, TUTU DEADLY, TAPPED OUT and more. Living the #gypsylife in a trailer and exploring the world around me.",156,125,"Utah, USA",America/Denver,0,1.0
61,29817,711614632637685761,Donald Trump Versus Hillary Clinton: A Quarter Of Republicans Would Vote For Clinton Says Poll https://t.co/ri2ksHqgE1,0,0,Facebook,2016-03-20 18:05:24,41641741,em18966,Trish Ramirez,2009-05-21 18:14:50,Freelance writer and book reviewer.  Cheers.,93,73,Utah,Mountain Time (US & Canada),0,1.0
62,29840,711614557173714946,Donald Trump Versus Hillary Clinton: A Quarter Of Republicans Would Vote For Clinton Says Poll https://t.co/zsYCHTgkUT,0,0,Facebook,2016-03-20 18:05:06,41641741,em18966,Trish Ramirez,2009-05-21 18:14:50,Freelance writer and book reviewer.  Cheers.,93,73,Utah,Mountain Time (US & Canada),0,1.0
63,29868,711614463078735872,Donald Trump Versus Hillary Clinton: A Quarter Of Republicans Would Vote For Clinton Says Poll https://t.co/1QICXUSZGr,0,0,Facebook,2016-03-20 18:04:43,41641741,em18966,Trish Ramirez,2009-05-21 18:14:50,Freelance writer and book reviewer.  Cheers.,93,73,Utah,Mountain Time (US & Canada),0,1.0
64,30775,711612112355794949,"RT @JesusForBernie: It's unconscionable that Clinton supporters carry and hide her baggage for her even when an honest, principled man come…",53,0,Twitter for Android,2016-03-20 17:55:23,2287108850,k_ile_y,kiley eslinger,2014-01-11 19:53:20,"A nation will not survive morally or economically when so few have so much and so many have so little.
#FeelTheBern #Berner #BernieOrBust #NotMeUs #StillSanders",600,1036,"Utah, USA",Mazatlan,0,1.0
65,31635,711609830343970816,The conclusion here is that Clinton would win the nomination even if there were no such thing as Superdelegates.,3,2,Twitter Web Client,2016-03-20 17:46:19,24072992,JADPhD,Jay DeSart,2009-03-12 23:43:21,"Associate Professor of Political Science at Utah Valley University, specializing in American public opinion and voting behavior.",303,30,"Utah, USA",Mountain Time (US & Canada),0,1.0
66,32036,711608433988935681,"RT @ShaunKing: Clinton spokesperson says she won't call for Snyder resignation.

Sanders calls for it.

On stage, Clinton flip/flop
https:/…",1040,0,Twitter for Android,2016-03-20 17:40:46,2287108850,k_ile_y,kiley eslinger,2014-01-11 19:53:20,"A nation will not survive morally or economically when so few have so much and so many have so little.
#FeelTheBern #Berner #BernieOrBust #NotMeUs #StillSanders",601,1036,"Utah, USA",Mazatlan,0,1.0
67,32881,711606198659719168,"RT @ForecasterEnten: The problem is logic yells at you ""no way the GOP is about to nominate a guy trailing Clinton/Sanders in Utah..."" And …",98,0,Twitter for iPhone,2016-03-20 17:31:53,448217494,votemadsen,MarkBMadsen,2011-12-27 19:10:13,"Utah State Senator representing District 13, serving as chair of Senate Judiciary, Criminal Justice, and Law Enforcement Committee.",1625,785,Utah,,0,1.0
68,32886,711606180108324864,Poll: Utahns would vote for Sanders and Clinton over Trump! Sanders would win w/ 48% of votes to 37% for #Trump. https://t.co/VoS0Yv31jd,0,0,Twitter for Android,2016-03-20 17:31:48,18031766,Mike_Ro,Michael,2008-12-10 21:48:21,"1D, Mature but less so everyday. I'm exploring photojournalism here - @davisnewsphotos  And a business owner - Custom Photo Bracelets: https://t.co/PUFbVuy4xp.",74,172,Utah,Mountain Time (US & Canada),1,0.265
69,34124,711602982664601600,"RT @sexyquarterback: Hey Utah Democrats,
See this? Maybe you should ~think twice~ before automatically supporting Hillary Clinton. #utpol h…",6,0,Utah Politics Retweeter and Autofollow,2016-03-20 17:19:06,17239307,utahpolitics,utahpolitics,2008-11-07 21:27:07,"Politics in Utah, what else?",9960,7444,Utah,Mountain Time (US & Canada),1,0.265
70,34539,711601902828388352,"RT @brinleedavis07: Clinton vs Trump

C-lies to American ppl about being a piece of human garbage

T-honest to American ppl about being a p…",13,0,Twitter for iPad,2016-03-20 17:14:49,92146391,megsfields,Megan Fields,2009-11-23 23:38:12,I like good company.,429,219,"Provo, Utah",Mountain Time (US & Canada),0,1.0
71,35220,711600031229284352,"RT @conservadox: And if Trump could lose Utah to Clinton AND Sanders, there's no telling how many other red states he would lose. Many will…",5,0,Twitter for Android,2016-03-20 17:07:22,1673406060,Jacki8182,Jacki - #never trump,2013-08-15 15:31:29,I have been happily married since I was 18 I have 4 beautiful children I love God and my country I stand with Israel and I support cruz.#nevertrump,1595,1589,utah ,,0,1.0
72,37345,711594427848896512,RT @FaceTheNation: .@BernieSanders: People will appreciate when they look at the polls that I do better against Donald Trump than Hillary C…,956,0,Twitter for Android,2016-03-20 16:45:07,731459184,MallyBills,MallyB,2012-08-01 21:07:56,Attitude is everything.  :),221,288,"Sandy, Utah",Mountain Time (US & Canada),0,1.0
73,39019,711590039847723008,"RT @CarlyFiorina: If we judge a leader on his record, we know what Trump will do: use public power for private gain. https://t.co/GqCHyBbW2L",1443,0,Twitter for Android,2016-03-20 16:27:40,337872124,christ_Sto,Todd S,2011-07-18 18:26:19,Why is it that commonsense eludes so many people. # nevertrump,59,92,Utah,Pacific Time (US & Canada),0,1.0
