,Unnamed: 0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight
165,35506,713439750405824512,Bill Clinton weighs in on the #CruzSexScandal .... https://t.co/CY6MrIlftH,17,21,Twitter for iPhone,2016-03-25 18:57:46,346924655,Conservative_VW,Villi Wilson,2011-08-02 01:32:35,"Small Business Owner; Husband, Father(5Girls); Grandfather(2Boys1Girl); Christian; Independent Conservative; USAFVet; #tcot; Political Satire",58242,56901,"Honoka'a, Hawaii; Big Island",Hawaii,1,0.265
166,37834,713435968246689792,"RT @jexaminerai: Like Obama in 2008, Bernie Sanders Is Experiencing 'Dirty Politics' From Clinton's Campaign https://t.co/AIGJQ0f0rs #Never…",60,0,Twitter for iPad,2016-03-25 18:42:44,210354346,SpiritOfHope_,SpiritOfHope,2010-10-31 07:03:46,Bernie2016!,106,167,Hawaii,Hawaii,1,0.265
167,39001,713433180498362368,RT @antiwar1984: Hillary Clinton has long history of collaboration with GOP on foreign policy https://t.co/GbsbhwbTen by @tinyrevolution,5,0,Twitter for Android,2016-03-25 18:31:39,293069680,hawaiibobb,bob kunigonis,2011-05-04 18:12:58,swm 5yr college U Hawaii U Manchester UK phil/hust own home in ny an Hawaii like2 travel read sports Detroit iron [Muscle cars],1549,394,Southampton NY Aina Loa Hawaii,,0,1.0
168,39434,713432321068638208,Trump is a leader. CLINTON IS A BOUGHT OFF PUPPET FOLLOWER. I want to know why she is now Muslim?   https://t.co/sdbdSdRj7R,0,0,Twitter for iPhone,2016-03-25 18:28:14,705229345745276928,CourageOfWisdom,Kat,2016-03-03 03:12:33,"TRUTH WARRIOR 4 #TRUMPTRAIN
Live Hawaii, Political Truth Seeker, Independent, Support #1A #2A, #NRA Promoter, Writer, Film & Doc lover. #MAKEAMERICANGREATAGAIN.",279,534,"Hawaii, USA",Hawaii,0,1.0
169,39875,713431404844093440,#chat mauitime Comment on CORRECTED: How do Hillary Clinton and Bernie Sanders match up on the eve of the Hawaii D… https://t.co/W49gFMW3PZ,0,0,IFTTT,2016-03-25 18:24:36,10826912,jenrusso,jenrusso,2007-12-04 02:25:55,"Food, Drink, Lifestyle, Business News Writer. Adore my big family. Fashion & Beauty junkie, Blogger, Social Media and Internet fanatic, Maui specialist.",4765,3617,"Maui, Hawaii",Hawaii,1,0.265
170,42960,713425229201027072,"RT @PoliticsPeach: .@GROIDS2235 Then I agree....Hillary &amp; DNC thnks they're slick, Trump is Clinton invention 2 push her win @LuvLuchia @Ba…",5,0,Twitter for iPhone,2016-03-25 18:00:04,238272731,jamezdhawaii,Jim Dorsey,2011-01-14 19:48:34,we're all in this together. we have a lot of fish to fry. we need the help of every person on the team. https://t.co/Cq4ytJ1dOH,1303,1587,SoCal and Hawaii,Pacific Time (US & Canada),0,1.0
171,43639,713423869764247553,"RT @PRESlDENT_TRUMP: He LusTED, Now he's BusTED. Last thing we need is another Clinton. #CruzSexScandal https://t.co/lqsECDtOnI",49,0,Twitter for iPhone,2016-03-25 17:54:39,3086892320,MaddehMN,Madison Marks-Noble,2015-03-15 21:01:44,Will work for money.,170,313,"Hawaii, USA",Pacific Time (US & Canada),1,0.265
172,43775,713423600003354624,"@mostawesomeblog 

Hillary Clinton's nomination inevitable?
#It'sSnot 
#NeverHillary #BernieOrBust",0,0,Twitter for iPhone,2016-03-25 17:53:35,238272731,jamezdhawaii,Jim Dorsey,2011-01-14 19:48:34,we're all in this together. we have a lot of fish to fry. we need the help of every person on the team. https://t.co/Cq4ytJ1dOH,1304,1587,SoCal and Hawaii,Pacific Time (US & Canada),3,0.063
173,43972,713423166408790016,"RT @JudgeMoroz: A stupid comment about #Trump from  someone who admires Bill Clinton, an accused rapist ...

Idiot.
 https://t.co/vu0pX741NS",11,0,Twitter for iPhone,2016-03-25 17:51:52,577599672,SusaofKapolei,Susan Beckett,2012-05-11 22:38:31,"IS 43:19 KJV Behold, I will do a NEW thing; now it shall spring forth; shall ye not know it? I will even make a way in the wilderness, and rivers in the desert",381,59,"Honolulu, Hawaii",Hawaii,1,0.265
174,44210,713422692490280960,Susan Sarandon blasts Hillary Clinton: ‘What has she done that we’re bragging about?’ https://t.co/4GPwjH7Z9j,0,0,Facebook,2016-03-25 17:49:59,135940948,DariceMachel,Darice McGuire,2010-04-22 16:06:00,"I'm an artist creating, teaching and loving life on Maui. Last seen working in the studio.",16345,16263,Lahaina Hawaii,Pacific Time (US & Canada),0,1.0
175,45087,713421047379402752,This is not surprising. https://t.co/raBdgJU4jY,0,0,Facebook,2016-03-25 17:43:27,135940948,DariceMachel,Darice McGuire,2010-04-22 16:06:00,"I'm an artist creating, teaching and loving life on Maui. Last seen working in the studio.",16345,16263,Lahaina Hawaii,Pacific Time (US & Canada),0,1.0
176,45148,713420913807523840,Judicial Watch Lawsuit Uncovers New Hillary Clinton Email Withheld from State Department - Judicial Watch https://t.co/9Dpf8D1KQZ,0,1,Mobile Web,2016-03-25 17:42:55,135940948,DariceMachel,Darice McGuire,2010-04-22 16:06:00,"I'm an artist creating, teaching and loving life on Maui. Last seen working in the studio.",16345,16263,Lahaina Hawaii,Pacific Time (US & Canada),0,1.0
177,47908,713415348867870722,"RT @SmallBiz4Trump: MSM knew #CruzSexScandal &amp; silent to keep ""close"" GOP race going. If Cruz got nom., they'd break it to help Clinton. ht…",40,0,Twitter for iPad,2016-03-25 17:20:48,3240776916,veterans_r,vietnam veterans r&r,2015-06-09 13:31:02,"As a Vietnam Veteran, I am working to provide for my fellow veterans a retreat after 45 years of little or no public recognition.",190,204,Hawaii Kona,,1,0.265
178,48801,713413509476798465,@RaniaKhalek Tell him to offer Hillary Clinton Plus Cash for Player to be Named Later. #NeverHillary #BernieOrBust,0,0,Twitter for iPhone,2016-03-25 17:13:29,238272731,jamezdhawaii,Jim Dorsey,2011-01-14 19:48:34,we're all in this together. we have a lot of fish to fry. we need the help of every person on the team. https://t.co/Cq4ytJ1dOH,1304,1587,SoCal and Hawaii,Pacific Time (US & Canada),2,0.127
179,4034,713873889474928640,Lol. Even the birdbrained RT @tomhensleyy: Hillary Clinton has a comprehensive plan for birds and has ALWAYS supported them.  #BirdieSanders,0,1,Twitter for Android,2016-03-26 23:42:53,32978700,AdrianeZane,Adriane Zane,2009-04-18 19:09:37,"Idea junkie, professional writer, doodler, appreciator of wit and originality, fitness nut, heli-hiker, sometime skydiver!",2299,1411,Hawaii,Pacific Time (US & Canada),1,0.265
180,5937,713871435593179136,RT @JimHarris: AMAZING #Bernie Beating Clinton 3 To 1 In Washington! West Coast Is Feeling The Bern Tonight! #WAcaucus #FeelTheBern https:/…,598,0,Twitter for iPhone,2016-03-26 23:33:07,742726076,jasonizumiKona,jason izumi,2012-08-07 11:36:11,Contemporary Artist #HawaiianKingdom #Bernie #Obama #FreePalestine #BabylonTheGreat #ProtectMaunaKea #uniteblue (twitmo backup @jasonizumi2),9243,10017,"Kona, Hawaii",Pacific Time (US & Canada),3,0.063
181,8449,713868502877122560,"RT @ggreenwald: CNN analyst: Hillary Clinton is much more hawkish than Sanders. And most Democrats. @jaketapper: ""More hawkish than many Re…",926,0,Twitter for iPhone,2016-03-26 23:21:28,25039291,DigitalDaggers,Jesse Leineweber,2009-03-18 06:42:22,Blunt+Sharp. Grant High+University of Oregon. U of Oregon Rugby. Political Scientist/Martial Artist. Video Games/Sports/Music/Comics. Blazers since 1990. PTFC⭐️,603,1903,"Portland, Oregon (Hawaii Born)",Pacific Time (US & Canada),0,1.0
182,8671,713868279471677440,"RT @GuerrillaDems: John McCain: #BernieSanders, Not Hillary, Has ‘Record of Advocacy’ for Vets https://t.co/ckTvplYBTM

#BirdieSanders http…",454,0,Twitter for iPhone,2016-03-26 23:20:35,238272731,jamezdhawaii,Jim Dorsey,2011-01-14 19:48:34,we're all in this together. we have a lot of fish to fry. we need the help of every person on the team. https://t.co/Cq4ytJ1dOH,1313,1598,SoCal and Hawaii,Pacific Time (US & Canada),2,0.127
183,9241,713867716042436608,RT @USATODAY: #BREAKING AP: Bernie Sanders wins Washington https://t.co/6nK4qjkvV7 #WAcaucus,161,0,Twitter for iPhone,2016-03-26 23:18:21,2429587585,LocalboyinJapan,Localboyinjapan,2014-04-05 23:35:55,I`m just a simply fun loving guy who`s honest and sincere in how I conduct my life on a daily basis.,98,82,Hawaii and Japan.,Pacific Time (US & Canada),2,0.127
184,10651,713866189747789824,"RT @DecisionDeskHQ: With 55% of Alaska in, Sanders leads Clinton 82.5% to 17.5% https://t.co/6CIWMlJ5HB",38,0,Twitter for iPad,2016-03-26 23:12:17,322865349,Hapuna22,Hapuna,2011-06-23 21:37:11,"Retired-Airline Industry, Political Discussions, Grandmother, #NoGMO #WeAreMaunaKea #SaveOakFlat #Bernie2016",5047,4993,Hawaii,Hawaii,0,1.0
185,14273,713861505351979008,"RT @itsWanda: @rjoseph7777 I enjoyed that. Wish more skeptical Clinton fans would try to understand why Bernie's campaign matters, esp to y…",5,0,Twitter Web Client,2016-03-26 22:53:40,39294154,rjoseph7777,R Joseph,2009-05-11 17:20:52,Life long Democrat; with a very good memory of US & World politics. Fan of Tim Wise http://t.co/hLXMgGKwRI,14156,12797,Hawaii,Hawaii,0,1.0
186,14763,713860831419740160,"The Big Island is Berning hot and not from global warming. Have yet to see one single Clinton shirt, button or... https://t.co/lms14i3HYt",0,0,Facebook,2016-03-26 22:50:59,31454651,danhieux,Bob Douglas,2009-04-15 16:58:36,Artist - Painter - Photographer,113,133,"Hilo, Hawaii",Hawaii,0,1.0
187,17259,713857840948109312,RT @GerryHassan: #Clinton is in big trouble: #BernieSanders emphatically wins Alaska &amp; Washington. Can he win Hawaii today &amp; make it 3 out …,19,0,Twitter for iPhone,2016-03-26 22:39:06,411283474,ShellyFish311,Michelle Jungbluth,2011-11-13 06:44:44,"Oceanographer, adventurer, former Wisconsinite...",71,70,"Honolulu, Hawaii",Hawaii,2,0.127
188,21618,713852371399417856,RT @RealDealHilary: Love that Hillary Clinton gave her staff the Easter weekend off to be with their families and children! 101th reason wh…,139,0,Twitter Web Client,2016-03-26 22:17:22,140163338,edmorden,Liberal Patriot,2010-05-04 19:28:26,"Progressive 40+yr old IT Admin who's tired of the GOP's divisive rhetoric, class warfare, fact-challenged propaganda, and income inequality favoring policies.",288,351,Hawaii (where Obama was born),Hawaii,0,1.0
189,23543,713849911377158145,Bernie Sanders Wins the Alaska Democratic Caucus: Bernie Sanders won the Democratic presidential… https://t.co/a1CPQJdr9w | @MotherJones,0,0,dlvr.it,2016-03-26 22:07:36,3400085381,POLSHawaii,Politics Hawaii,2015-08-02 14:20:46,The most important news about politics and #Election2016 in Hawaii,152,125,"Hawaii, HI",,0,1.0
190,23545,713849908608937984,Bernie Sanders Wins the Alaska Democratic Caucus: Bernie Sanders won the Democratic presidential… https://t.co/4ebN8RwEFj | @MotherJones,0,0,dlvr.it,2016-03-26 22:07:35,3400085381,POLSHawaii,Politics Hawaii,2015-08-02 14:20:46,The most important news about politics and #Election2016 in Hawaii,152,125,"Hawaii, HI",,0,1.0
191,23787,713849565430939648,RT @ggreenwald: 13th state won by Sanders. Absolutely nobody thought any Dem - let alone Sanders - could win so many against Clinton https:…,746,0,Twitter for iPhone,2016-03-26 22:06:13,2811940370,BrianYoakam,Brian Yoakam,2014-09-15 21:04:43,Proudly serving in the Pacific. University of Virginia alumnus. Political junkie.,46,139,"Hawaii, USA",,0,1.0
192,24995,713847879970922496,"RT @realDonaldTrump: Don't believe the @FoxNews Polls, they are just another phony hit job on me. I will beat Hillary Clinton easily in the…",9052,0,Twitter for iPad,2016-03-26 21:59:31,3240776916,veterans_r,vietnam veterans r&r,2015-06-09 13:31:02,"As a Vietnam Veteran, I am working to provide for my fellow veterans a retreat after 45 years of little or no public recognition.",192,204,Hawaii Kona,,0,1.0
193,25149,713847693177593857,"Hillary Clinton continues to make party-building a major focus of her campaign,raising $18 million last qtr for down ticket races. #WAcaucus",0,0,Twitter Web Client,2016-03-26 21:58:47,140163338,edmorden,Liberal Patriot,2010-05-04 19:28:26,"Progressive 40+yr old IT Admin who's tired of the GOP's divisive rhetoric, class warfare, fact-challenged propaganda, and income inequality favoring policies.",288,351,Hawaii (where Obama was born),Hawaii,1,0.265
194,25719,713846931722620929,RT @AFP: #UPDATE Bernie Sanders soundly defeats Hillary Clinton in Alaska's Democratic caucuses https://t.co/Q1M9GttlOD https://t.co/hdqvJJ…,154,0,Twitter Web Client,2016-03-26 21:55:45,1669014900,GREG_ARROW,GREG ARROW,2013-08-14 00:05:49,:::RIDE THE WAVE:::Thunderbird:::World Writer:::World Activist:::World Visionary:::Traveler:::Deep Thinker:::Singer:::Song/Writer:::Guitarist:::,1006,1615, :::Waikiki Hawaii:::,,1,0.265
195,26193,713846456730329088,RT @TPM: Projection: Sanders Beats Clinton In Alaska Caucus https://t.co/kJDDHaom3T https://t.co/hsNMsUp1vU,42,0,Twitter Web Client,2016-03-26 21:53:52,39294154,rjoseph7777,R Joseph,2009-05-11 17:20:52,Life long Democrat; with a very good memory of US & World politics. Fan of Tim Wise http://t.co/hLXMgGKwRI,14155,12797,Hawaii,Hawaii,0,1.0
